run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_03,2021-08-31,0,optimal,0.5734217999852262,True,True
rebuild_03,2021-09-30,0,optimal,0.7883103000349365,True,True
rebuild_03,2021-10-29,0,optimal,0.7941107000224292,True,True
rebuild_03,2021-11-30,0,optimal,0.7215106000076048,True,True
rebuild_03,2021-12-31,0,optimal,0.6493455999880098,True,True
rebuild_03,2022-01-28,0,optimal,0.6400838000117801,True,True
rebuild_03,2022-02-28,0,optimal,0.7218922000029124,True,True
rebuild_03,2022-03-31,0,optimal,0.6354740000097081,True,True
rebuild_03,2022-04-29,0,optimal,0.7198292000102811,True,True
rebuild_03,2022-05-31,0,optimal,0.644783700001426,True,True
rebuild_03,2022-06-30,0,optimal,0.6139148999936879,True,True
rebuild_03,2022-07-29,0,optimal,0.7342535000061616,True,True
rebuild_03,2022-08-31,0,optimal,0.6216735999914818,True,True
rebuild_03,2022-09-30,0,optimal,0.6377169999759644,True,True
rebuild_03,2022-10-31,0,optimal,0.6509040000382811,True,True
rebuild_03,2022-11-30,0,optimal,0.6485559000284411,True,True
rebuild_03,2022-12-30,0,optimal,0.4194176000310108,True,True
